jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
5,29/10/23,,,singles,,,,,,,CATT SANT CELONI ''A'',A,10609,GARRIDO Joel,3,,,,,,"CTT ELS AMICS TERRASSA ""C""",Y,17207,ALBA Francesc Marc,0,,,,
5,29/10/23,,,singles,,,,,,,CATT SANT CELONI ''A'',B,3424,SANAHUJA Jordi,3,,,,,,"CTT ELS AMICS TERRASSA ""C""",X,16770,ROMERO Ruben,0,,,,
5,29/10/23,,,singles,,,,,,,CATT SANT CELONI ''A'',C,17682,RUIZ Iker,3,,,,,,"CTT ELS AMICS TERRASSA ""C""",Z,16771,MONTAÑÁ Miquel,0,,,,
5,29/10/23,,,singles,,,,,,,CATT SANT CELONI ''A'',A,10609,GARRIDO Joel,3,,,,,,"CTT ELS AMICS TERRASSA ""C""",X,16770,ROMERO Ruben,0,,,,
5,29/10/23,,,singles,,,,,,,CATT SANT CELONI ''A'',C,17682,RUIZ Iker,3,,,,,,"CTT ELS AMICS TERRASSA ""C""",Y,17207,ALBA Francesc Marc,1,,,,
5,29/10/23,,,singles,,,,,,,CATT SANT CELONI ''A'',B,3424,SANAHUJA Jordi,3,,,,,,"CTT ELS AMICS TERRASSA ""C""",Z,16771,MONTAÑÁ Miquel,0,,,,
5,29/10/23,,,singles,,,,,,,UE SANT CUGAT,Y,15409,FLAMARICH Sergi,3,,,,,,CN SABADELL ''A'',A,15556,LLONCH Roger,0,,,,
5,29/10/23,,,singles,,,,,,,UE SANT CUGAT,X,16749,ARMADAS Joan Ramon,1,,,,,,CN SABADELL ''A'',B,14873,YANG Karen,3,,,,
5,29/10/23,,,singles,,,,,,,UE SANT CUGAT,Z,14669,BENAVIDES Fernando,3,,,,,,CN SABADELL ''A'',C,11895,YANG Xiaoyuan,2,,,,
5,29/10/23,,,singles,,,,,,,UE SANT CUGAT,X,16749,ARMADAS Joan Ramon,3,,,,,,CN SABADELL ''A'',A,15556,LLONCH Roger,0,,,,
5,29/10/23,,,singles,,,,,,,UE SANT CUGAT,Y,15409,FLAMARICH Sergi,3,,,,,,CN SABADELL ''A'',C,11895,YANG Xiaoyuan,0,,,,
5,29/10/23,,,singles,,,,,,,UE SANT CUGAT,Z,14669,BENAVIDES Fernando,1,,,,,,CN SABADELL ''A'',B,14873,YANG Karen,3,,,,
5,28/10/23,,,singles,,,,,,,MOLLET 2002 TT,Y,16488,ROYES Arturo,1,,,,,,CTT SANTA PERPETUA ''A'',A,693,MATEO Daniel,3,,,,
5,28/10/23,,,singles,,,,,,,MOLLET 2002 TT,X,14670,SÁNCHEZ Jordi,3,,,,,,CTT SANTA PERPETUA ''A'',B,12890,PRUNES Alfred,1,,,,
5,28/10/23,,,singles,,,,,,,MOLLET 2002 TT,Z,16953,GARCIA Raul,3,,,,,,CTT SANTA PERPETUA ''A'',C,17296,MONTANERO Juan Manuel,0,,,,
5,28/10/23,,,singles,,,,,,,MOLLET 2002 TT,X,14670,SÁNCHEZ Jordi,3,,,,,,CTT SANTA PERPETUA ''A'',A,693,MATEO Daniel,0,,,,
5,28/10/23,,,singles,,,,,,,MOLLET 2002 TT,Y,16488,ROYES Arturo,0,,,,,,CTT SANTA PERPETUA ''A'',C,17296,MONTANERO Juan Manuel,3,,,,
5,28/10/23,,,singles,,,,,,,MOLLET 2002 TT,Z,16953,GARCIA Raul,3,,,,,,CTT SANTA PERPETUA ''A'',B,12890,PRUNES Alfred,1,,,,
5,29/10/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Sen C,Y,12904,JIMENEZ Marti,1,,,,,,CTT RUBI,A,11391,CORDERO Martin,3,,,,
5,29/10/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Sen C,X,1770,MILLERA Carlos,3,,,,,,CTT RUBI,B,4492,PRAT Jaume,1,,,,
5,29/10/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Sen C,Z,17746,BALCELLS Pau,0,,,,,,CTT RUBI,C,12347,FRANQUET Juan,3,,,,
5,29/10/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Sen C,X,1770,MILLERA Carlos,0,,,,,,CTT RUBI,A,11391,CORDERO Martin,3,,,,
5,29/10/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Sen C,Y,12904,JIMENEZ Marti,2,,,,,,CTT RUBI,C,12347,FRANQUET Juan,3,,,,
5,29/10/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Sen C,Z,17746,BALCELLS Pau,0,,,,,,CTT RUBI,B,4492,PRAT Jaume,3,,,,
5,28/10/23,,,singles,,,,,,,FALCONS SABADELL A.E.,A,16128,BELLA Ivan,3,,,,,,CTT GRANOLLERS ''B'',Y,17704,PUIG Sergi,2,,,,
5,28/10/23,,,singles,,,,,,,FALCONS SABADELL A.E.,B,4670,ARGELAGUET Pau,3,,,,,,CTT GRANOLLERS ''B'',X,17007,SÁNCHEZ Hugo,0,,,,
5,28/10/23,,,singles,,,,,,,FALCONS SABADELL A.E.,C,16664,SOLER Marcel,3,,,,,,CTT GRANOLLERS ''B'',Z,17175,MASJUAN Roc,0,,,,
5,28/10/23,,,singles,,,,,,,FALCONS SABADELL A.E.,A,16128,BELLA Ivan,3,,,,,,CTT GRANOLLERS ''B'',X,17007,SÁNCHEZ Hugo,0,,,,
5,28/10/23,,,singles,,,,,,,FALCONS SABADELL A.E.,C,16664,SOLER Marcel,3,,,,,,CTT GRANOLLERS ''B'',Y,17704,PUIG Sergi,2,,,,
5,28/10/23,,,singles,,,,,,,FALCONS SABADELL A.E.,B,4670,ARGELAGUET Pau,3,,,,,,CTT GRANOLLERS ''B'',Z,17175,MASJUAN Roc,2,,,,
