jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
13,27/01/24,,,singles,,,,,,,MOLLET 2002 TT,Y,6961,MUÑOZ Jose,3,,,,,,FALCONS SABADELL A.E.,A,15935,MOLINA Eothain,1,,,,
13,27/01/24,,,singles,,,,,,,MOLLET 2002 TT,X,17773,PÉREZ Oscar,0,,,,,,FALCONS SABADELL A.E.,B,17507,SOLER Albert,3,,,,
13,27/01/24,,,singles,,,,,,,MOLLET 2002 TT,Z,16800,PICAZO Aaron,3,,,,,,FALCONS SABADELL A.E.,C,14384,CAYELLAS Carla,0,,,,
13,27/01/24,,,singles,,,,,,,MOLLET 2002 TT,X,17773,PÉREZ Oscar,3,,,,,,FALCONS SABADELL A.E.,A,15935,MOLINA Eothain,1,,,,
13,27/01/24,,,singles,,,,,,,MOLLET 2002 TT,Y,6961,MUÑOZ Jose,3,,,,,,FALCONS SABADELL A.E.,C,14384,CAYELLAS Carla,0,,,,
13,27/01/24,,,singles,,,,,,,MOLLET 2002 TT,Z,16800,PICAZO Aaron,2,,,,,,FALCONS SABADELL A.E.,B,17507,SOLER Albert,3,,,,
13,28/01/24,,,singles,,,,,,,CATT SANT CELONI ''A'',Y,3424,SANAHUJA Jordi,3,,,,,,CTT RUBI,A,2318,VILLARES Ramon,2,,,,
13,28/01/24,,,singles,,,,,,,CATT SANT CELONI ''A'',X,10609,GARRIDO Joel,3,,,,,,CTT RUBI,B,8127,MONTENEGRO Rafael,2,,,,
13,28/01/24,,,singles,,,,,,,CATT SANT CELONI ''A'',Z,15266,SUBIRANA Biel,3,,,,,,CTT RUBI,C,4227,PARRA Antonio,2,,,,
13,28/01/24,,,singles,,,,,,,CATT SANT CELONI ''A'',X,10609,GARRIDO Joel,0,,,,,,CTT RUBI,A,2318,VILLARES Ramon,3,,,,
13,28/01/24,,,singles,,,,,,,CATT SANT CELONI ''A'',Y,3424,SANAHUJA Jordi,3,,,,,,CTT RUBI,C,4227,PARRA Antonio,2,,,,
13,28/01/24,,,singles,,,,,,,CATT SANT CELONI ''A'',Z,15266,SUBIRANA Biel,3,,,,,,CTT RUBI,B,8127,MONTENEGRO Rafael,2,,,,
13,28/01/24,,,singles,,,,,,,ATT CASTELLAR,A,8286,GONZALEZ Jordi,0,,,,,,CTT SANTA PERPETUA ''A'',Y,530,ORTEGA Juan Antonio,3,,,,
13,28/01/24,,,singles,,,,,,,ATT CASTELLAR,B,17983,MORÓN Manuel,0,,,,,,CTT SANTA PERPETUA ''A'',X,12890,PRUNES Alfred,3,,,,
13,28/01/24,,,singles,,,,,,,ATT CASTELLAR,C,17982,SACRISTÁN Jordi,0,,,,,,CTT SANTA PERPETUA ''A'',Z,693,MATEO Daniel,3,,,,
13,28/01/24,,,singles,,,,,,,ATT CASTELLAR,A,8286,GONZALEZ Jordi,2,,,,,,CTT SANTA PERPETUA ''A'',X,12890,PRUNES Alfred,3,,,,
13,28/01/24,,,singles,,,,,,,ATT CASTELLAR,C,17982,SACRISTÁN Jordi,0,,,,,,CTT SANTA PERPETUA ''A'',Y,530,ORTEGA Juan Antonio,3,,,,
13,28/01/24,,,singles,,,,,,,ATT CASTELLAR,B,17983,MORÓN Manuel,0,,,,,,CTT SANTA PERPETUA ''A'',Z,693,MATEO Daniel,3,,,,
13,28/01/24,,,singles,,,,,,,"CTT ELS AMICS TERRASSA ""C""",Y,15601,ROCABERT Judit,1,,,,,,CN SABADELL ''A'',A,13462,ALARCON Biel,3,,,,
13,28/01/24,,,singles,,,,,,,"CTT ELS AMICS TERRASSA ""C""",X,15602,ROCABERT Aina,1,,,,,,CN SABADELL ''A'',B,15556,LLONCH Roger,3,,,,
13,28/01/24,,,singles,,,,,,,"CTT ELS AMICS TERRASSA ""C""",Z,15030,CRUZ Geroni,2,,,,,,CN SABADELL ''A'',C,15069,LLOVET Arnau,3,,,,
13,28/01/24,,,singles,,,,,,,"CTT ELS AMICS TERRASSA ""C""",X,15602,ROCABERT Aina,1,,,,,,CN SABADELL ''A'',A,13462,ALARCON Biel,3,,,,
13,28/01/24,,,singles,,,,,,,"CTT ELS AMICS TERRASSA ""C""",Y,15601,ROCABERT Judit,0,,,,,,CN SABADELL ''A'',C,15069,LLOVET Arnau,3,,,,
13,28/01/24,,,singles,,,,,,,"CTT ELS AMICS TERRASSA ""C""",Z,15030,CRUZ Geroni,1,,,,,,CN SABADELL ''A'',B,15556,LLONCH Roger,3,,,,
