jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
13,14/01/20,,,singles,,,,,,,CC SANT ANDREU,Z,57,BURLO Albert,3,,,,,,EL CERCLE TT GRÀCIA,C,5411,CORTILLAS Isidre,0,,,,
13,14/01/20,,,singles,,,,,,,CC SANT ANDREU,X,68,MARTINEZ Felipe,3,,,,,,EL CERCLE TT GRÀCIA,A,1992,COMELLAS Josep,0,,,,
13,14/01/20,,,singles,,,,,,,CC SANT ANDREU,Y,3266,GASSOL Gabriel,2,,,,,,EL CERCLE TT GRÀCIA,C,5411,CORTILLAS Isidre,3,,,,
13,14/01/20,,,singles,,,,,,,TT PARETS,B,192,ROMERO Francesc,3,,,,,,CTT SANT QUIRZE DEL VALLÈS,X,11340,ROMERO Gabriel,2,,,,
13,14/01/20,,,singles,,,,,,,TT PARETS,C,6110,JUAREZ Eduardo,3,,,,,,CTT SANT QUIRZE DEL VALLÈS,Z,12124,ALASTUEY Hugo Alberto,2,,,,
13,14/01/20,,,singles,,,,,,,TT PARETS,A,6858,GUTIERREZ Juan Carlos,3,,,,,,CTT SANT QUIRZE DEL VALLÈS,X,11340,ROMERO Gabriel,0,,,,
13,14/01/20,,,singles,,,,,,,TT PARETS,C,6110,JUAREZ Eduardo,3,,,,,,CTT SANT QUIRZE DEL VALLÈS,Y,154,BOTELLA Joan,0,,,,
13,14/01/20,,,singles,,,,,,,TT PARETS,B,192,ROMERO Francesc,3,,,,,,CTT SANT QUIRZE DEL VALLÈS,Z,12124,ALASTUEY Hugo Alberto,2,,,,
13,14/01/20,,,singles,,,,,,,CTT VILAFRANCA,B,7809,SILVESTRE Javier,3,,,,,,CATT SANT CELONI,X,524,TORT David,2,,,,
13,14/01/20,,,singles,,,,,,,CTT VILAFRANCA,C,4520,BALTANAS Antonio,2,,,,,,CATT SANT CELONI,Z,8477,CERRILLO Felip,3,,,,
13,14/01/20,,,singles,,,,,,,CTT VILAFRANCA,A,12114,MASSARD Frank Jacques,3,,,,,,CATT SANT CELONI,X,524,TORT David,0,,,,
13,14/01/20,,,singles,,,,,,,CTT VILAFRANCA,C,4520,BALTANAS Antonio,0,,,,,,CATT SANT CELONI,Y,1740,PIERA Joan,3,,,,
13,14/01/20,,,singles,,,,,,,CTT VILAFRANCA,B,7809,SILVESTRE Javier,0,,,,,,CATT SANT CELONI,Z,8477,CERRILLO Felip,3,,,,
13,14/01/20,,,singles,,,,,,,CTT CARDEDEU EIG,B,5607,GUAL Carles,1,,,,,,CTT SANT FELIU DE CODINES,X,2314,BARRERA Julia,3,,,,
13,14/01/20,,,singles,,,,,,,CTT CARDEDEU EIG,C,13314,MANZANO Francisco,2,,,,,,CTT SANT FELIU DE CODINES,Z,12159,BAULENAS Lluis,3,,,,
13,14/01/20,,,singles,,,,,,,CTT CARDEDEU EIG,A,13313,GARCÍA Jordi,0,,,,,,CTT SANT FELIU DE CODINES,X,2314,BARRERA Julia,3,,,,
13,14/01/20,,,singles,,,,,,,CTT CARDEDEU EIG,C,13314,MANZANO Francisco,2,,,,,,CTT SANT FELIU DE CODINES,Y,291,SOLÀ José,3,,,,
13,14/01/20,,,singles,,,,,,,CTT CARDEDEU EIG,B,5607,GUAL Carles,3,,,,,,CTT SANT FELIU DE CODINES,Z,12159,BAULENAS Lluis,0,,,,
