jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
11,22/12/19,,,singles,,,,,,,CTT ATENEU 1882 ''B'',B,8294,ALTELARREA Erik,3,,,,,,FALCONS DE SABADELL-MASIA,X,7647,BALMES Oriol,1,,,,
11,22/12/19,,,singles,,,,,,,CTT ATENEU 1882 ''B'',C,5008,FERNANDEZ Sergio,0,,,,,,FALCONS DE SABADELL-MASIA,Z,6394,ADALID Carlos,3,,,,
11,22/12/19,,,singles,,,,,,,CTT ATENEU 1882 ''B'',A,6200,MORALES Manuel,1,,,,,,FALCONS DE SABADELL-MASIA,X,7647,BALMES Oriol,3,,,,
11,22/12/19,,,singles,,,,,,,CTT ATENEU 1882 ''B'',C,5008,FERNANDEZ Sergio,1,,,,,,FALCONS DE SABADELL-MASIA,Y,7970,GIBERT Marc,3,,,,
11,22/12/19,,,singles,,,,,,,CTT ATENEU 1882 ''B'',B,8294,ALTELARREA Erik,3,,,,,,FALCONS DE SABADELL-MASIA,Z,6394,ADALID Carlos,2,,,,
11,22/12/19,,,singles,,,,,,,MASQUEFA TTC,X,6500,SANCHEZ Didac,3,,,,,,BADALONA IDIOMES,B,149,NOLIS Josep Mª,2,,,,
11,22/12/19,,,singles,,,,,,,MASQUEFA TTC,Z,12214,VIDAL Raul,3,,,,,,BADALONA IDIOMES,C,8640,BUENO Marina,0,,,,
11,22/12/19,,,singles,,,,,,,MASQUEFA TTC,X,6500,SANCHEZ Didac,3,,,,,,BADALONA IDIOMES,A,10216,RODRÍGUEZ Toni,1,,,,
11,22/12/19,,,singles,,,,,,,MASQUEFA TTC,Y,7589,BUENO Poul Ignasi,0,,,,,,BADALONA IDIOMES,C,8640,BUENO Marina,3,,,,
11,22/12/19,,,singles,,,,,,,MASQUEFA TTC,Z,12214,VIDAL Raul,3,,,,,,BADALONA IDIOMES,B,149,NOLIS Josep Mª,2,,,,
11,22/12/19,,,singles,,,,,,,BLANXART XALOC OLESA,X,4348,LLONGUERAS Valenti,3,,,,,,EL CENTRE,B,7213,FELIU Javier,1,,,,
11,22/12/19,,,singles,,,,,,,BLANXART XALOC OLESA,Z,631,RUIZ Cristobal,3,,,,,,EL CENTRE,C,2365,CONDAL Jaume,0,,,,
11,22/12/19,,,singles,,,,,,,BLANXART XALOC OLESA,X,4348,LLONGUERAS Valenti,1,,,,,,EL CENTRE,A,292,CHACON Alejandro,3,,,,
11,22/12/19,,,singles,,,,,,,BLANXART XALOC OLESA,Y,1070,HUERTAS Ruben,2,,,,,,EL CENTRE,C,2365,CONDAL Jaume,3,,,,
11,22/12/19,,,singles,,,,,,,BLANXART XALOC OLESA,Z,631,RUIZ Cristobal,3,,,,,,EL CENTRE,B,7213,FELIU Javier,0,,,,
11,22/12/19,,,singles,,,,,,,AGRUPACIÓ CONGRÉS,B,6190,SANCHEZ Jose Miguel,1,,,,,,MOLLET 2002 TT,X,4026,SANTOS David,3,,,,
11,22/12/19,,,singles,,,,,,,AGRUPACIÓ CONGRÉS,C,7328,PIQUER Carlos,3,,,,,,MOLLET 2002 TT,Z,758,CASTAÑE Jordi,0,,,,
11,22/12/19,,,singles,,,,,,,AGRUPACIÓ CONGRÉS,A,1928,MALDONADO Miquel,3,,,,,,MOLLET 2002 TT,X,4026,SANTOS David,2,,,,
11,22/12/19,,,singles,,,,,,,AGRUPACIÓ CONGRÉS,C,7328,PIQUER Carlos,2,,,,,,MOLLET 2002 TT,Y,1050,CARRETERO Carlos,3,,,,
11,22/12/19,,,singles,,,,,,,AGRUPACIÓ CONGRÉS,B,6190,SANCHEZ Jose Miguel,2,,,,,,MOLLET 2002 TT,Z,758,CASTAÑE Jordi,3,,,,
11,21/12/19,,,singles,,,,,,,CTT SANT QUIRZE DEL VALLÈS,B,4114,OTERO Sergio,2,,,,,,CTT BARCELONA,X,8877,VELEZ Oriol,3,,,,
11,21/12/19,,,singles,,,,,,,CTT SANT QUIRZE DEL VALLÈS,C,125,MUÑOZ Josep Lluis,3,,,,,,CTT BARCELONA,Z,9141,FORES Joan,2,,,,
11,21/12/19,,,singles,,,,,,,CTT SANT QUIRZE DEL VALLÈS,A,4006,FONCUBIERTA Andres,0,,,,,,CTT BARCELONA,X,8877,VELEZ Oriol,3,,,,
11,21/12/19,,,singles,,,,,,,CTT SANT QUIRZE DEL VALLÈS,C,125,MUÑOZ Josep Lluis,0,,,,,,CTT BARCELONA,Y,8879,MAÑE Alvar,3,,,,
11,21/12/19,,,singles,,,,,,,CTT SANT QUIRZE DEL VALLÈS,B,4114,OTERO Sergio,0,,,,,,CTT BARCELONA,Z,9141,FORES Joan,3,,,,
11,22/12/19,,,singles,,,,,,,CTT RODA DE TER,X,7687,AGUILERA Alex,3,,,,,,FOMENT MARTINENC,B,8517,RIBAS Jose,0,,,,
11,22/12/19,,,singles,,,,,,,CTT RODA DE TER,Z,12122,LLASTANÓS Alex,3,,,,,,FOMENT MARTINENC,C,8895,AIXA Josep Mª,2,,,,
11,22/12/19,,,singles,,,,,,,CTT RODA DE TER,X,7687,AGUILERA Alex,0,,,,,,FOMENT MARTINENC,A,326,FORNES Lluis,3,,,,
11,22/12/19,,,singles,,,,,,,CTT RODA DE TER,Y,5286,OLIVA Albert,0,,,,,,FOMENT MARTINENC,C,8895,AIXA Josep Mª,3,,,,
11,22/12/19,,,singles,,,,,,,CTT RODA DE TER,Z,12122,LLASTANÓS Alex,3,,,,,,FOMENT MARTINENC,B,8517,RIBAS Jose,0,,,,
