jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
8,29/11/22,,,singles,,,,,,,TERMOTUR CALELLA,A,1000,PUIG Aitor,3,,,,,,CTT POBLENOU,Y,328,BOIX Angel Antonio,0,,,,
8,29/11/22,,,singles,,,,,,,TERMOTUR CALELLA,B,14195,PETRAGUE Alain,0,,,,,,CTT POBLENOU,X,2259,CAYMEL Ismael,3,,,,
8,29/11/22,,,singles,,,,,,,TERMOTUR CALELLA,A,1000,PUIG Aitor,3,,,,,,CTT POBLENOU,X,2259,CAYMEL Ismael,2,,,,
8,29/11/22,,,singles,,,,,,,TERMOTUR CALELLA,C,12195,SAÑA Orlando,3,,,,,,CTT POBLENOU,Y,328,BOIX Angel Antonio,0,,,,
8,29/11/22,,,singles,,,,,,,CLUB NATACIO SABADELL ''A'',A,511,WEISZ Pere,3,,,,,,EL CIERVO ''A'',Y,557,VILLORO Xavier,0,,,,
8,29/11/22,,,singles,,,,,,,CLUB NATACIO SABADELL ''A'',B,7539,WEISZ Ignasi,3,,,,,,EL CIERVO ''A'',X,6223,VILA Jordi,0,,,,
8,29/11/22,,,singles,,,,,,,CLUB NATACIO SABADELL ''A'',C,4540,WEISZ Monica,3,,,,,,EL CIERVO ''A'',Z,199,CASTELLS Francesc,2,,,,
8,29/11/22,,,singles,,,,,,,CLUB NATACIO SABADELL ''A'',A,511,WEISZ Pere,3,,,,,,EL CIERVO ''A'',X,6223,VILA Jordi,0,,,,
8,29/11/22,,,singles,,,,,,,CLUB NATACIO SABADELL ''A'',C,4540,WEISZ Monica,1,,,,,,EL CIERVO ''A'',Y,557,VILLORO Xavier,3,,,,
8,29/11/22,,,singles,,,,,,,CLUB NATACIO SABADELL ''A'',B,7539,WEISZ Ignasi,3,,,,,,EL CIERVO ''A'',Z,199,CASTELLS Francesc,2,,,,
8,29/11/22,,,singles,,,,,,,ATT PREMIÀ DE MAR,A,3022,SANTIAGO David Jose,1,,,,,,TITUS BADALONA,Y,10639,CRESPO Pere,3,,,,
8,29/11/22,,,singles,,,,,,,ATT PREMIÀ DE MAR,B,612,BALLESTA Lluis Carles,0,,,,,,TITUS BADALONA,X,976,CARNÉ Sergi,3,,,,
8,29/11/22,,,singles,,,,,,,ATT PREMIÀ DE MAR,C,707,GARCIA Xavier,3,,,,,,TITUS BADALONA,Z,635,MARTÍNEZ Antonio,1,,,,
8,29/11/22,,,singles,,,,,,,ATT PREMIÀ DE MAR,A,3022,SANTIAGO David Jose,3,,,,,,TITUS BADALONA,X,976,CARNÉ Sergi,0,,,,
8,29/11/22,,,singles,,,,,,,ATT PREMIÀ DE MAR,C,707,GARCIA Xavier,2,,,,,,TITUS BADALONA,Y,10639,CRESPO Pere,3,,,,
8,29/11/22,,,singles,,,,,,,ATT PREMIÀ DE MAR,B,612,BALLESTA Lluis Carles,2,,,,,,TITUS BADALONA,Z,635,MARTÍNEZ Antonio,3,,,,
8,29/11/22,,,singles,,,,,,,EL CENTRE,Y,395,EXPOSITO Juan Antonio,1,,,,,,CTT OLESA,A,546,SAIZ David,3,,,,
8,29/11/22,,,singles,,,,,,,EL CENTRE,X,740,SERRANO Fabià,3,,,,,,CTT OLESA,B,689,MANZANO Enric,0,,,,
8,29/11/22,,,singles,,,,,,,EL CENTRE,Z,507,BERNABEU Ricardo,1,,,,,,CTT OLESA,C,645,SUÑE Manel,3,,,,
8,29/11/22,,,singles,,,,,,,EL CENTRE,X,740,SERRANO Fabià,0,,,,,,CTT OLESA,A,546,SAIZ David,3,,,,
8,29/11/22,,,singles,,,,,,,EL CENTRE,Y,395,EXPOSITO Juan Antonio,3,,,,,,CTT OLESA,C,645,SUÑE Manel,1,,,,
8,29/11/22,,,singles,,,,,,,EL CENTRE,Z,507,BERNABEU Ricardo,0,,,,,,CTT OLESA,B,689,MANZANO Enric,3,,,,
