jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
13,05/02/23,,,singles,,,,,,,FALCONS DE SABADELL A.E.,A,12469,TORREZ Sean Marc,2,,,,,,AGRUPACIÓ CONGRÉS,Y,1928,MALDONADO Miquel,3,,,,
13,05/02/23,,,singles,,,,,,,FALCONS DE SABADELL A.E.,B,7647,BALMES Oriol,1,,,,,,AGRUPACIÓ CONGRÉS,X,5454,POYATOS Xavier,3,,,,
13,05/02/23,,,singles,,,,,,,FALCONS DE SABADELL A.E.,C,13455,VILASECA Roc,3,,,,,,AGRUPACIÓ CONGRÉS,Z,8007,VARGAS Pedro Juan,2,,,,
13,05/02/23,,,singles,,,,,,,FALCONS DE SABADELL A.E.,A,12469,TORREZ Sean Marc,3,,,,,,AGRUPACIÓ CONGRÉS,X,5454,POYATOS Xavier,2,,,,
13,05/02/23,,,singles,,,,,,,FALCONS DE SABADELL A.E.,C,13455,VILASECA Roc,2,,,,,,AGRUPACIÓ CONGRÉS,Y,1928,MALDONADO Miquel,3,,,,
13,05/02/23,,,singles,,,,,,,FALCONS DE SABADELL A.E.,B,7647,BALMES Oriol,3,,,,,,AGRUPACIÓ CONGRÉS,Z,8007,VARGAS Pedro Juan,0,,,,
13,05/02/23,,,singles,,,,,,,ATT CASTELLAR,Y,3165,BRETONES Xavier,3,,,,,,CTT RIPOLLET,A,4717,MOGAS Aina,2,,,,
13,05/02/23,,,singles,,,,,,,ATT CASTELLAR,X,7087,CRUELLS Ruben,3,,,,,,CTT RIPOLLET,B,7399,GUTIERREZ Judith,2,,,,
13,05/02/23,,,singles,,,,,,,ATT CASTELLAR,Z,6937,FONT Lluis,1,,,,,,CTT RIPOLLET,C,6482,OLTENAS Viorel,3,,,,
13,05/02/23,,,singles,,,,,,,ATT CASTELLAR,X,7087,CRUELLS Ruben,1,,,,,,CTT RIPOLLET,A,4717,MOGAS Aina,3,,,,
13,05/02/23,,,singles,,,,,,,ATT CASTELLAR,Y,3165,BRETONES Xavier,3,,,,,,CTT RIPOLLET,C,6482,OLTENAS Viorel,0,,,,
13,05/02/23,,,singles,,,,,,,ATT CASTELLAR,Z,6937,FONT Lluis,2,,,,,,CTT RIPOLLET,B,7399,GUTIERREZ Judith,3,,,,
13,05/02/23,,,singles,,,,,,,LLUÏSOS DE GRÀCIA,A,15363,LI Pinda,1,,,,,,TARINAS CALELLA,Y,10527,DÍEZ Lluna,3,,,,
13,05/02/23,,,singles,,,,,,,LLUÏSOS DE GRÀCIA,B,14411,RIBA Marc,0,,,,,,TARINAS CALELLA,X,6661,LEONE Mateo,3,,,,
13,05/02/23,,,singles,,,,,,,LLUÏSOS DE GRÀCIA,C,10887,ROMAGOSA Juli,0,,,,,,TARINAS CALELLA,Z,8679,CERVANTES Joel,3,,,,
13,05/02/23,,,singles,,,,,,,LLUÏSOS DE GRÀCIA,A,15363,LI Pinda,0,,,,,,TARINAS CALELLA,X,6661,LEONE Mateo,3,,,,
13,05/02/23,,,singles,,,,,,,LLUÏSOS DE GRÀCIA,C,10887,ROMAGOSA Juli,3,,,,,,TARINAS CALELLA,Y,10527,DÍEZ Lluna,0,,,,
13,05/02/23,,,singles,,,,,,,LLUÏSOS DE GRÀCIA,B,14411,RIBA Marc,2,,,,,,TARINAS CALELLA,Z,8679,CERVANTES Joel,3,,,,
13,05/02/23,,,singles,,,,,,,CTT ATENEU 1882,Y,8429,MARTINEZ Eva,1,,,,,,FORN BERTRAN BADALONA,A,8722,BACHS Mariona,3,,,,
13,05/02/23,,,singles,,,,,,,CTT ATENEU 1882,X,8294,ALTELARREA Erik,0,,,,,,FORN BERTRAN BADALONA,B,7744,GARCIA Eduard,3,,,,
13,05/02/23,,,singles,,,,,,,CTT ATENEU 1882,Z,6144,PEREZ Pablo,2,,,,,,FORN BERTRAN BADALONA,C,7683,XIA Wen Long,3,,,,
13,05/02/23,,,singles,,,,,,,CTT ATENEU 1882,X,8294,ALTELARREA Erik,1,,,,,,FORN BERTRAN BADALONA,A,8722,BACHS Mariona,3,,,,
13,05/02/23,,,singles,,,,,,,CTT ATENEU 1882,Y,8429,MARTINEZ Eva,0,,,,,,FORN BERTRAN BADALONA,C,7683,XIA Wen Long,3,,,,
13,05/02/23,,,singles,,,,,,,CTT ATENEU 1882,Z,6144,PEREZ Pablo,2,,,,,,FORN BERTRAN BADALONA,B,7744,GARCIA Eduard,3,,,,
13,04/02/23,,,singles,,,,,,,CTT BARCELONA ''A'',A,10065,JIMENEZ Ricardo,3,,,,,,CTT COLLBATO,Y,6500,SANCHEZ Didac,1,,,,
13,04/02/23,,,singles,,,,,,,CTT BARCELONA ''A'',B,11633,VANACLOCHA Santi,3,,,,,,CTT COLLBATO,X,13214,CASCANTE Josep Maria,1,,,,
13,04/02/23,,,singles,,,,,,,CTT BARCELONA ''A'',C,11134,GUTIERREZ Miquel,3,,,,,,CTT COLLBATO,Z,16294,CUADROS Roberto,2,,,,
13,04/02/23,,,singles,,,,,,,CTT BARCELONA ''A'',A,10065,JIMENEZ Ricardo,3,,,,,,CTT COLLBATO,X,13214,CASCANTE Josep Maria,0,,,,
13,04/02/23,,,singles,,,,,,,CTT BARCELONA ''A'',C,11134,GUTIERREZ Miquel,1,,,,,,CTT COLLBATO,Y,6500,SANCHEZ Didac,3,,,,
13,04/02/23,,,singles,,,,,,,CTT BARCELONA ''A'',B,11633,VANACLOCHA Santi,3,,,,,,CTT COLLBATO,Z,16294,CUADROS Roberto,0,,,,
13,05/02/23,,,singles,,,,,,,VIC TT,Y,8615,PORTET Joaquim,2,,,,,,TT L'HOSPITALET,A,8608,GARCIA David,3,,,,
