jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
15,30/05/21,,,singles,,,,,,,TERMOTUR CALELLA,X,11314,CODINA Axel,3,,,,,,CTT RIPOLLET,B,10909,MORENO Quim,1,,,,
15,30/05/21,,,singles,,,,,,,TERMOTUR CALELLA,Z,11248,GARCIA Victor,2,,,,,,CTT RIPOLLET,C,12817,HERNÁNDEZ Adrià,3,,,,
15,30/05/21,,,singles,,,,,,,TERMOTUR CALELLA,Y,8713,GARRIDO Mariona,3,,,,,,CTT RIPOLLET,C,12817,HERNÁNDEZ Adrià,0,,,,
15,30/05/21,,,singles,,,,,,,TERMOTUR CALELLA,Z,11248,GARCIA Victor,2,,,,,,CTT RIPOLLET,B,10909,MORENO Quim,3,,,,
15,29/05/21,,,singles,,,,,,,CTT BARCELONA ''C'',Y,13606,RODRIGUEZ Leo,1,,,,,,CTT VILASSAR DE MAR L’OBRERA,A,12981,CARBONELL Tura,3,,,,
15,29/05/21,,,singles,,,,,,,CTT BARCELONA ''C'',X,13403,MURIEL Pau,3,,,,,,CTT VILASSAR DE MAR L’OBRERA,B,260,LLANAS Albert,1,,,,
15,29/05/21,,,singles,,,,,,,CTT BARCELONA ''C'',Z,10658,MARTIN Max,0,,,,,,CTT VILASSAR DE MAR L’OBRERA,C,2236,FOLCH Jordi,3,,,,
15,29/05/21,,,singles,,,,,,,CTT BARCELONA ''C'',X,13403,MURIEL Pau,1,,,,,,CTT VILASSAR DE MAR L’OBRERA,A,12981,CARBONELL Tura,3,,,,
15,29/05/21,,,singles,,,,,,,CTT BARCELONA ''C'',Y,13606,RODRIGUEZ Leo,0,,,,,,CTT VILASSAR DE MAR L’OBRERA,C,2236,FOLCH Jordi,3,,,,
15,29/05/21,,,singles,,,,,,,CTT BARCELONA ''C'',Z,10658,MARTIN Max,3,,,,,,CTT VILASSAR DE MAR L’OBRERA,B,260,LLANAS Albert,2,,,,
15,29/05/21,,,singles,,,,,,,"CLUB NATACIÓ SABADELL ""B""",A,12249,PUJOL Josep,0,,,,,,CTT CARDEDEU EIG ''A'',Y,1364,ROMERO Marc,3,,,,
15,29/05/21,,,singles,,,,,,,"CLUB NATACIÓ SABADELL ""B""",B,13521,VICTORIO Francesc,2,,,,,,CTT CARDEDEU EIG ''A'',X,14298,GUANTER Arnau,3,,,,
15,29/05/21,,,singles,,,,,,,"CLUB NATACIÓ SABADELL ""B""",C,14387,RECHE Alex,0,,,,,,CTT CARDEDEU EIG ''A'',Z,5607,GUAL Carles,3,,,,
15,29/05/21,,,singles,,,,,,,"CLUB NATACIÓ SABADELL ""B""",A,12249,PUJOL Josep,3,,,,,,CTT CARDEDEU EIG ''A'',X,14298,GUANTER Arnau,0,,,,
15,29/05/21,,,singles,,,,,,,"CLUB NATACIÓ SABADELL ""B""",C,14387,RECHE Alex,0,,,,,,CTT CARDEDEU EIG ''A'',Y,1364,ROMERO Marc,3,,,,
15,29/05/21,,,singles,,,,,,,"CLUB NATACIÓ SABADELL ""B""",B,13521,VICTORIO Francesc,0,,,,,,CTT CARDEDEU EIG ''A'',Z,5607,GUAL Carles,3,,,,
