jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
7,18/04/21,,,singles,,,,,,,MOLLET 2002 TT,A,5029,GIRALT Daniel,3,,,,,,LLUÏSOS DE GRÀCIA,Y,12173,SERENA Pere Gustav,1,,,,
7,18/04/21,,,singles,,,,,,,MOLLET 2002 TT,B,6710,GRÜNEWALD Salvador Noël,3,,,,,,LLUÏSOS DE GRÀCIA,X,10899,COROMINA Bruno,1,,,,
7,18/04/21,,,singles,,,,,,,MOLLET 2002 TT,C,5427,BERNAL Martin,3,,,,,,LLUÏSOS DE GRÀCIA,Z,13595,MARTINO Matias,1,,,,
7,18/04/21,,,singles,,,,,,,MOLLET 2002 TT,A,5029,GIRALT Daniel,3,,,,,,LLUÏSOS DE GRÀCIA,X,10899,COROMINA Bruno,0,,,,
7,18/04/21,,,singles,,,,,,,MOLLET 2002 TT,C,5427,BERNAL Martin,0,,,,,,LLUÏSOS DE GRÀCIA,Y,12173,SERENA Pere Gustav,3,,,,
7,18/04/21,,,singles,,,,,,,MOLLET 2002 TT,B,6710,GRÜNEWALD Salvador Noël,3,,,,,,LLUÏSOS DE GRÀCIA,Z,13595,MARTINO Matias,0,,,,
7,18/04/21,,,singles,,,,,,,CTT RODA DE TER,Y,8583,PRAT Salvador,0,,,,,,BELLVITGE ALHEÑA,A,12182,MESAS Jordi,3,,,,
7,18/04/21,,,singles,,,,,,,CTT RODA DE TER,X,5979,SÁNCHEZ Marc,2,,,,,,BELLVITGE ALHEÑA,B,6333,BELENGUER David,3,,,,
7,18/04/21,,,singles,,,,,,,CTT RODA DE TER,X,5979,SÁNCHEZ Marc,0,,,,,,BELLVITGE ALHEÑA,A,12182,MESAS Jordi,3,,,,
7,18/04/21,,,singles,,,,,,,CTT RODA DE TER,Y,8583,PRAT Salvador,0,,,,,,BELLVITGE ALHEÑA,C,5488,GONZALEZ Andres,3,,,,
7,18/04/21,,,singles,,,,,,,TT TORELLÓ,Y,8463,VELASCO Cristobal,0,,,,,,MASQUEFA TTC,A,7589,BUENO Poul Ignasi,3,,,,
7,18/04/21,,,singles,,,,,,,TT TORELLÓ,X,13576,BARGAY Ausiàs,3,,,,,,MASQUEFA TTC,B,13190,CLEMENTE Victor,0,,,,
7,18/04/21,,,singles,,,,,,,TT TORELLÓ,Z,13108,GONZALEZ Pau,3,,,,,,MASQUEFA TTC,C,11199,SAMPERE Daniel,1,,,,
7,18/04/21,,,singles,,,,,,,TT TORELLÓ,X,13576,BARGAY Ausiàs,1,,,,,,MASQUEFA TTC,A,7589,BUENO Poul Ignasi,3,,,,
7,18/04/21,,,singles,,,,,,,TT TORELLÓ,Y,8463,VELASCO Cristobal,0,,,,,,MASQUEFA TTC,C,11199,SAMPERE Daniel,3,,,,
7,18/04/21,,,singles,,,,,,,TT TORELLÓ,Z,13108,GONZALEZ Pau,3,,,,,,MASQUEFA TTC,B,13190,CLEMENTE Victor,0,,,,
