jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
2,24/10/21,,,singles,,,,,,,CTT DELS HORTS 2000,A,322,GUARDIA Pedro,3,,,,,,PROTEC BADALONA,Y,7744,GARCIA Eduard,1,,,,
2,24/10/21,,,singles,,,,,,,CTT DELS HORTS 2000,C,13144,NANA Isaac,3,,,,,,PROTEC BADALONA,Z,8722,BACHS Mariona,1,,,,
2,24/10/21,,,singles,,,,,,,CTT DELS HORTS 2000,A,322,GUARDIA Pedro,3,,,,,,PROTEC BADALONA,X,7683,XIA Wen Long,2,,,,
2,24/10/21,,,singles,,,,,,,CTT DELS HORTS 2000,C,13144,NANA Isaac,3,,,,,,PROTEC BADALONA,Y,7744,GARCIA Eduard,0,,,,
2,24/10/21,,,singles,,,,,,,PauFolchFisio - LLUÏSOS DE GRÀCIA,A,9222,ULLOA Ferran,3,,,,,,FALCONS DE SABADELL A.E.,Y,11371,VILA Biel,2,,,,
2,24/10/21,,,singles,,,,,,,PauFolchFisio - LLUÏSOS DE GRÀCIA,B,12467,BATET Pol,1,,,,,,FALCONS DE SABADELL A.E.,X,13455,VILASECA Roc,3,,,,
2,24/10/21,,,singles,,,,,,,PauFolchFisio - LLUÏSOS DE GRÀCIA,C,15074,FLORIT Joan,0,,,,,,FALCONS DE SABADELL A.E.,Z,11373,BUISAN Marti,3,,,,
2,24/10/21,,,singles,,,,,,,PauFolchFisio - LLUÏSOS DE GRÀCIA,A,9222,ULLOA Ferran,1,,,,,,FALCONS DE SABADELL A.E.,X,13455,VILASECA Roc,3,,,,
2,24/10/21,,,singles,,,,,,,PauFolchFisio - LLUÏSOS DE GRÀCIA,C,15074,FLORIT Joan,1,,,,,,FALCONS DE SABADELL A.E.,Y,11371,VILA Biel,3,,,,
2,24/10/21,,,singles,,,,,,,PauFolchFisio - LLUÏSOS DE GRÀCIA,B,12467,BATET Pol,0,,,,,,FALCONS DE SABADELL A.E.,Z,11373,BUISAN Marti,3,,,,
2,24/10/21,,,singles,,,,,,,CTT CASTELLDEFELS,A,14221,GÓMEZ Carles,3,,,,,,CTT POBLENOU,Y,12252,TORQUET Jordi,0,,,,
2,24/10/21,,,singles,,,,,,,CTT CASTELLDEFELS,B,7840,ESPASA Xavier,3,,,,,,CTT POBLENOU,X,12250,RUIZ Antonio,1,,,,
2,24/10/21,,,singles,,,,,,,CTT CASTELLDEFELS,C,8021,CASOLIVA Juan Jose,3,,,,,,CTT POBLENOU,Z,12251,ALONSO Joan,2,,,,
2,24/10/21,,,singles,,,,,,,CTT CASTELLDEFELS,A,14221,GÓMEZ Carles,3,,,,,,CTT POBLENOU,X,12250,RUIZ Antonio,0,,,,
2,24/10/21,,,singles,,,,,,,CTT CASTELLDEFELS,C,8021,CASOLIVA Juan Jose,3,,,,,,CTT POBLENOU,Y,12252,TORQUET Jordi,1,,,,
2,24/10/21,,,singles,,,,,,,CTT CASTELLDEFELS,B,7840,ESPASA Xavier,1,,,,,,CTT POBLENOU,Z,12251,ALONSO Joan,3,,,,
2,24/10/21,,,singles,,,,,,,UE SANT CUGAT,Y,2106,GONZALEZ Pedro,3,,,,,,CTT BARCELONA ''A'',A,8150,LANDAJO Eric,1,,,,
2,24/10/21,,,singles,,,,,,,UE SANT CUGAT,X,11286,ZHANG Zhiquan,0,,,,,,CTT BARCELONA ''A'',B,7032,PIERA Pol,3,,,,
2,24/10/21,,,singles,,,,,,,UE SANT CUGAT,Z,2045,RINCON Jose Luis,0,,,,,,CTT BARCELONA ''A'',C,8868,COSTA Oriol,3,,,,
2,24/10/21,,,singles,,,,,,,UE SANT CUGAT,X,11286,ZHANG Zhiquan,1,,,,,,CTT BARCELONA ''A'',A,8150,LANDAJO Eric,3,,,,
2,24/10/21,,,singles,,,,,,,UE SANT CUGAT,Y,2106,GONZALEZ Pedro,0,,,,,,CTT BARCELONA ''A'',C,8868,COSTA Oriol,3,,,,
2,24/10/21,,,singles,,,,,,,UE SANT CUGAT,Z,2045,RINCON Jose Luis,0,,,,,,CTT BARCELONA ''A'',B,7032,PIERA Pol,3,,,,
