jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
9,12/12/23,,,singles,,,,,,,CTT CASTELLDEFELS,A,6272,MATA Javier,3,,,,,,EL CENTRE,Y,549,VERA Juan,0,,,,
9,12/12/23,,,singles,,,,,,,CTT CASTELLDEFELS,B,13637,MARTÍ Victor,3,,,,,,EL CENTRE,X,650,CABESTANY Eduard,1,,,,
9,12/12/23,,,singles,,,,,,,CTT CASTELLDEFELS,C,7840,ESPASA Xavier,3,,,,,,EL CENTRE,Z,5607,GUAL Carles,2,,,,
9,12/12/23,,,singles,,,,,,,CTT CASTELLDEFELS,A,6272,MATA Javier,3,,,,,,EL CENTRE,X,650,CABESTANY Eduard,2,,,,
9,12/12/23,,,singles,,,,,,,CTT CASTELLDEFELS,C,7840,ESPASA Xavier,3,,,,,,EL CENTRE,Y,549,VERA Juan,1,,,,
9,12/12/23,,,singles,,,,,,,CTT CASTELLDEFELS,B,13637,MARTÍ Victor,3,,,,,,EL CENTRE,Z,5607,GUAL Carles,1,,,,
9,14/12/23,,,singles,,,,,,,CTT SENTMENAT,A,6231,MATIAS Jordi,3,,,,,,CTT DELS HORTS 2000,Y,4595,PORTET Joan,2,,,,
9,14/12/23,,,singles,,,,,,,CTT SENTMENAT,B,884,GARCIA Richard,3,,,,,,CTT DELS HORTS 2000,X,174,LLOPART Josep,1,,,,
9,14/12/23,,,singles,,,,,,,CTT SENTMENAT,C,878,CREUS Domenec,3,,,,,,CTT DELS HORTS 2000,Z,8289,HERNANDEZ Francisco Javi,0,,,,
9,14/12/23,,,singles,,,,,,,CTT SENTMENAT,A,6231,MATIAS Jordi,1,,,,,,CTT DELS HORTS 2000,X,174,LLOPART Josep,3,,,,
9,14/12/23,,,singles,,,,,,,CTT SENTMENAT,C,878,CREUS Domenec,3,,,,,,CTT DELS HORTS 2000,Y,4595,PORTET Joan,1,,,,
9,14/12/23,,,singles,,,,,,,CTT SENTMENAT,B,884,GARCIA Richard,2,,,,,,CTT DELS HORTS 2000,Z,8289,HERNANDEZ Francisco Javi,3,,,,
9,13/12/23,,,singles,,,,,,,CTT COLLBATO,A,11242,SANCHEZ Ismael,3,,,,,,CETT ESPARREGUERA,Y,17777,ZARALLO Alex,0,,,,
9,13/12/23,,,singles,,,,,,,CTT COLLBATO,B,509,GOTSENS Enric,3,,,,,,CETT ESPARREGUERA,X,6922,MALDONADO Esteban,2,,,,
9,13/12/23,,,singles,,,,,,,CTT COLLBATO,C,16294,CUADROS Roberto,3,,,,,,CETT ESPARREGUERA,Z,569,TERUEL Jordi,0,,,,
9,13/12/23,,,singles,,,,,,,CTT COLLBATO,A,11242,SANCHEZ Ismael,3,,,,,,CETT ESPARREGUERA,X,6922,MALDONADO Esteban,2,,,,
9,13/12/23,,,singles,,,,,,,CTT COLLBATO,C,16294,CUADROS Roberto,3,,,,,,CETT ESPARREGUERA,Y,17777,ZARALLO Alex,0,,,,
9,13/12/23,,,singles,,,,,,,CTT COLLBATO,B,509,GOTSENS Enric,3,,,,,,CETT ESPARREGUERA,Z,569,TERUEL Jordi,0,,,,
9,13/12/23,,,singles,,,,,,,CTT RIPOLLET,Y,943,ARNAU Miquel,3,,,,,,TITUS BADALONA,A,8330,MARIMON Francisco Javier,0,,,,
9,13/12/23,,,singles,,,,,,,CTT RIPOLLET,X,6482,OLTENAS Viorel,2,,,,,,TITUS BADALONA,B,8328,GIMENEZ Angel,3,,,,
9,13/12/23,,,singles,,,,,,,CTT RIPOLLET,Z,16371,LOPEZ Juan Francisco,3,,,,,,TITUS BADALONA,C,15982,GUERRERO Jose Antonio,2,,,,
9,13/12/23,,,singles,,,,,,,CTT RIPOLLET,X,6482,OLTENAS Viorel,1,,,,,,TITUS BADALONA,A,8330,MARIMON Francisco Javier,3,,,,
9,13/12/23,,,singles,,,,,,,CTT RIPOLLET,Y,943,ARNAU Miquel,3,,,,,,TITUS BADALONA,C,15982,GUERRERO Jose Antonio,0,,,,
9,13/12/23,,,singles,,,,,,,CTT RIPOLLET,Z,16371,LOPEZ Juan Francisco,3,,,,,,TITUS BADALONA,B,8328,GIMENEZ Angel,1,,,,
