jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
2,26/10/21,,,singles,,,,,,,CTT OLESA,A,2301,DELGADO Francisco,3,,,,,,CTT ATC MOLINS DE REI,Y,11278,GUASCH Josep,2,,,,
2,26/10/21,,,singles,,,,,,,CTT OLESA,B,11251,GARCIA Rafael,0,,,,,,CTT ATC MOLINS DE REI,X,6167,ESTRADA Jordi,3,,,,
2,26/10/21,,,singles,,,,,,,CTT OLESA,C,14259,BLANCO Alonso,0,,,,,,CTT ATC MOLINS DE REI,Z,283,NICOLAS Francisco,3,,,,
2,26/10/21,,,singles,,,,,,,CTT OLESA,A,2301,DELGADO Francisco,1,,,,,,CTT ATC MOLINS DE REI,X,6167,ESTRADA Jordi,3,,,,
2,26/10/21,,,singles,,,,,,,CTT OLESA,C,14259,BLANCO Alonso,0,,,,,,CTT ATC MOLINS DE REI,Y,11278,GUASCH Josep,3,,,,
2,26/10/21,,,singles,,,,,,,CTT OLESA,B,11251,GARCIA Rafael,0,,,,,,CTT ATC MOLINS DE REI,Z,283,NICOLAS Francisco,3,,,,
2,26/10/21,,,singles,,,,,,,CN ST. ANDREU,Y,607,CASTILLO Carlos Jesús,1,,,,,,CC SANT ANDREU,A,46,SAYOL Antoni,3,,,,
2,26/10/21,,,singles,,,,,,,CN ST. ANDREU,X,614,MARTINEZ Francisco,3,,,,,,CC SANT ANDREU,B,3266,GASSOL Gabriel,0,,,,
2,26/10/21,,,singles,,,,,,,CN ST. ANDREU,Z,13059,MEDINA Edwin,0,,,,,,CC SANT ANDREU,C,68,MARTINEZ Felipe,3,,,,
2,26/10/21,,,singles,,,,,,,CN ST. ANDREU,X,614,MARTINEZ Francisco,3,,,,,,CC SANT ANDREU,A,46,SAYOL Antoni,0,,,,
2,26/10/21,,,singles,,,,,,,CN ST. ANDREU,Y,607,CASTILLO Carlos Jesús,0,,,,,,CC SANT ANDREU,C,68,MARTINEZ Felipe,3,,,,
2,26/10/21,,,singles,,,,,,,CN ST. ANDREU,Z,13059,MEDINA Edwin,3,,,,,,CC SANT ANDREU,B,3266,GASSOL Gabriel,0,,,,
2,27/10/21,,,singles,,,,,,,CTT COLLBATO,A,8331,PIFERRER David,0,,,,,,CTT SENTMENAT,Y,530,ORTEGA Juan Antonio,3,,,,
2,27/10/21,,,singles,,,,,,,CTT COLLBATO,B,11242,SANCHEZ Ismael,1,,,,,,CTT SENTMENAT,X,6231,MATIAS Jordi,3,,,,
2,27/10/21,,,singles,,,,,,,CTT COLLBATO,C,10058,FRANCH Juan Jose,3,,,,,,CTT SENTMENAT,Z,12157,CORTADA Francesc,0,,,,
2,27/10/21,,,singles,,,,,,,CTT COLLBATO,A,8331,PIFERRER David,1,,,,,,CTT SENTMENAT,X,6231,MATIAS Jordi,3,,,,
2,27/10/21,,,singles,,,,,,,CTT COLLBATO,C,10058,FRANCH Juan Jose,0,,,,,,CTT SENTMENAT,Y,530,ORTEGA Juan Antonio,3,,,,
2,27/10/21,,,singles,,,,,,,CTT COLLBATO,B,11242,SANCHEZ Ismael,3,,,,,,CTT SENTMENAT,Z,12157,CORTADA Francesc,1,,,,
