jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
8,23/11/24,,,singles,,,,,,,MOLLET 2002 TT,Y,12906,CRESPO Diego,0,,,,,,MASQUEFA TTC,A,10114,MAYEUX Frederic,3,,,,
8,23/11/24,,,singles,,,,,,,MOLLET 2002 TT,X,7545,SIMON Andreu,3,,,,,,MASQUEFA TTC,B,19172,MURILLO Juan Emmanuel,0,,,,
8,23/11/24,,,singles,,,,,,,MOLLET 2002 TT,Z,5029,GIRALT Daniel,0,,,,,,MASQUEFA TTC,C,6204,FLORES Marc,3,,,,
8,23/11/24,,,singles,,,,,,,MOLLET 2002 TT,X,7545,SIMON Andreu,0,,,,,,MASQUEFA TTC,A,10114,MAYEUX Frederic,3,,,,
8,23/11/24,,,singles,,,,,,,MOLLET 2002 TT,Y,12906,CRESPO Diego,0,,,,,,MASQUEFA TTC,C,6204,FLORES Marc,3,,,,
8,23/11/24,,,singles,,,,,,,MOLLET 2002 TT,Z,5029,GIRALT Daniel,3,,,,,,MASQUEFA TTC,B,19172,MURILLO Juan Emmanuel,1,,,,
8,24/11/24,,,singles,,,,,,,CC SANTS,A,15056,JIN Shan,3,,,,,,AGRUPACIÓ CONGRÉS,Y,2159,GARCIA Daniel,1,,,,
8,24/11/24,,,singles,,,,,,,CC SANTS,B,895,AYUSO Alejandro,3,,,,,,AGRUPACIÓ CONGRÉS,X,13097,CARDONA Biel,2,,,,
8,24/11/24,,,singles,,,,,,,CC SANTS,C,15977,LAURI Vili,1,,,,,,AGRUPACIÓ CONGRÉS,Z,10041,PEÑA Dario Alfonso,3,,,,
8,24/11/24,,,singles,,,,,,,CC SANTS,A,15056,JIN Shan,3,,,,,,AGRUPACIÓ CONGRÉS,X,13097,CARDONA Biel,2,,,,
8,24/11/24,,,singles,,,,,,,CC SANTS,C,15977,LAURI Vili,3,,,,,,AGRUPACIÓ CONGRÉS,Y,2159,GARCIA Daniel,2,,,,
8,24/11/24,,,singles,,,,,,,CC SANTS,B,895,AYUSO Alejandro,1,,,,,,AGRUPACIÓ CONGRÉS,Z,10041,PEÑA Dario Alfonso,3,,,,
8,23/11/24,,,singles,,,,,,,CTT SENTMENAT,Y,878,CREUS Domenec,3,,,,,,CTT RIPOLLET,A,13635,BOUCHNAFA Yassir,2,,,,
8,23/11/24,,,singles,,,,,,,CTT SENTMENAT,X,7931,TORAL Alex,3,,,,,,CTT RIPOLLET,B,11059,BLESA Pau,2,,,,
8,23/11/24,,,singles,,,,,,,CTT SENTMENAT,Z,884,GARCIA Richard,0,,,,,,CTT RIPOLLET,C,10912,SILVA Adrian,3,,,,
8,23/11/24,,,singles,,,,,,,CTT SENTMENAT,X,7931,TORAL Alex,3,,,,,,CTT RIPOLLET,A,13635,BOUCHNAFA Yassir,1,,,,
8,23/11/24,,,singles,,,,,,,CTT SENTMENAT,Y,878,CREUS Domenec,2,,,,,,CTT RIPOLLET,C,10912,SILVA Adrian,3,,,,
8,23/11/24,,,singles,,,,,,,CTT SENTMENAT,Z,884,GARCIA Richard,3,,,,,,CTT RIPOLLET,B,11059,BLESA Pau,0,,,,
8,23/11/24,,,singles,,,,,,,CTT ATC MOLINS DE REI,Y,283,NICOLAS Francisco,0,,,,,,CTT VILANOVA DEL CAMI,A,5393,SALA David,3,,,,
8,23/11/24,,,singles,,,,,,,CTT ATC MOLINS DE REI,X,6167,ESTRADA Jordi,0,,,,,,CTT VILANOVA DEL CAMI,B,8346,PEREZ Javier,3,,,,
8,23/11/24,,,singles,,,,,,,CTT ATC MOLINS DE REI,Z,11278,GUASCH Josep,3,,,,,,CTT VILANOVA DEL CAMI,C,5404,ORTIZ Juan Carlos,2,,,,
8,23/11/24,,,singles,,,,,,,CTT ATC MOLINS DE REI,X,6167,ESTRADA Jordi,1,,,,,,CTT VILANOVA DEL CAMI,A,5393,SALA David,3,,,,
8,23/11/24,,,singles,,,,,,,CTT ATC MOLINS DE REI,Y,283,NICOLAS Francisco,3,,,,,,CTT VILANOVA DEL CAMI,C,5404,ORTIZ Juan Carlos,1,,,,
