jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
22,03/05/25,,,singles,,,,,,,MOLLET 2002 TT,A,7545,SIMON Andreu,3,,,,,,FOMENT MARTINENC-BARNY,Y,10393,MILLAN Jan,2,,,,
22,03/05/25,,,singles,,,,,,,MOLLET 2002 TT,B,1050,CARRETERO Carlos,3,,,,,,FOMENT MARTINENC-BARNY,X,7775,DOMINGUEZ Ian,0,,,,
22,03/05/25,,,singles,,,,,,,MOLLET 2002 TT,C,5029,GIRALT Daniel,0,,,,,,FOMENT MARTINENC-BARNY,Z,6464,MENINO Pau,3,,,,
22,03/05/25,,,singles,,,,,,,MOLLET 2002 TT,A,7545,SIMON Andreu,3,,,,,,FOMENT MARTINENC-BARNY,X,7775,DOMINGUEZ Ian,0,,,,
22,03/05/25,,,singles,,,,,,,MOLLET 2002 TT,C,5029,GIRALT Daniel,2,,,,,,FOMENT MARTINENC-BARNY,Y,10393,MILLAN Jan,3,,,,
22,03/05/25,,,singles,,,,,,,MOLLET 2002 TT,B,1050,CARRETERO Carlos,2,,,,,,FOMENT MARTINENC-BARNY,Z,6464,MENINO Pau,3,,,,
22,04/05/25,,,singles,,,,,,,GIRBAU VIC TT,Y,4052,BOVER Carles,3,,,,,,CTT VILANOVA DEL CAMI,A,5393,SALA David,2,,,,
22,04/05/25,,,singles,,,,,,,GIRBAU VIC TT,X,536,PLADEVALL Jordi,3,,,,,,CTT VILANOVA DEL CAMI,B,3120,ZARAGOZA Eloi,0,,,,
22,04/05/25,,,singles,,,,,,,GIRBAU VIC TT,Z,492,RIERA Joan,3,,,,,,CTT VILANOVA DEL CAMI,C,8346,PEREZ Javier,0,,,,
22,04/05/25,,,singles,,,,,,,GIRBAU VIC TT,X,536,PLADEVALL Jordi,3,,,,,,CTT VILANOVA DEL CAMI,A,5393,SALA David,2,,,,
22,04/05/25,,,singles,,,,,,,GIRBAU VIC TT,Y,4052,BOVER Carles,3,,,,,,CTT VILANOVA DEL CAMI,C,8346,PEREZ Javier,1,,,,
22,04/05/25,,,singles,,,,,,,GIRBAU VIC TT,Z,492,RIERA Joan,3,,,,,,CTT VILANOVA DEL CAMI,B,3120,ZARAGOZA Eloi,1,,,,
22,03/05/25,,,singles,,,,,,,TT L'HOSPITALET ''A'',A,12824,FERRÉ Marcel,1,,,,,,CTT RIPOLLET,Y,10912,SILVA Adrian,3,,,,
22,03/05/25,,,singles,,,,,,,TT L'HOSPITALET ''A'',B,8114,HERRERO Pau,3,,,,,,CTT RIPOLLET,X,12817,HERNÁNDEZ Adrià,1,,,,
22,03/05/25,,,singles,,,,,,,TT L'HOSPITALET ''A'',C,14501,LORENZO Christian,1,,,,,,CTT RIPOLLET,Z,13635,BOUCHNAFA Yassir,3,,,,
22,03/05/25,,,singles,,,,,,,TT L'HOSPITALET ''A'',A,12824,FERRÉ Marcel,0,,,,,,CTT RIPOLLET,X,12817,HERNÁNDEZ Adrià,3,,,,
22,03/05/25,,,singles,,,,,,,TT L'HOSPITALET ''A'',C,14501,LORENZO Christian,0,,,,,,CTT RIPOLLET,Y,10912,SILVA Adrian,3,,,,
22,03/05/25,,,singles,,,,,,,TT L'HOSPITALET ''A'',B,8114,HERRERO Pau,3,,,,,,CTT RIPOLLET,Z,13635,BOUCHNAFA Yassir,0,,,,
22,04/05/25,,,singles,,,,,,,UE SANT CUGAT,Y,4036,CHAPALAIN Laurent,2,,,,,,AGRUPACIÓ CONGRÉS,A,13097,CARDONA Biel,3,,,,
22,04/05/25,,,singles,,,,,,,UE SANT CUGAT,X,10123,FERRER Bernat,2,,,,,,AGRUPACIÓ CONGRÉS,B,10041,PEÑA Dario Alfonso,3,,,,
22,04/05/25,,,singles,,,,,,,UE SANT CUGAT,Z,11286,ZHANG Zhiquan,3,,,,,,AGRUPACIÓ CONGRÉS,C,27,MADURELL Josep,2,,,,
22,04/05/25,,,singles,,,,,,,UE SANT CUGAT,X,10123,FERRER Bernat,1,,,,,,AGRUPACIÓ CONGRÉS,A,13097,CARDONA Biel,3,,,,
22,04/05/25,,,singles,,,,,,,UE SANT CUGAT,Y,4036,CHAPALAIN Laurent,0,,,,,,AGRUPACIÓ CONGRÉS,C,27,MADURELL Josep,3,,,,
22,04/05/25,,,singles,,,,,,,UE SANT CUGAT,Z,11286,ZHANG Zhiquan,3,,,,,,AGRUPACIÓ CONGRÉS,B,10041,PEÑA Dario Alfonso,2,,,,
22,03/05/25,,,singles,,,,,,,CTT ATC MOLINS DE REI,Y,790,CUENCA Oscar,1,,,,,,MASQUEFA TTC,A,6204,FLORES Marc,3,,,,
22,03/05/25,,,singles,,,,,,,CTT ATC MOLINS DE REI,X,6167,ESTRADA Jordi,0,,,,,,MASQUEFA TTC,B,10114,MAYEUX Frederic,3,,,,
22,03/05/25,,,singles,,,,,,,CTT ATC MOLINS DE REI,Z,19228,FORTUNY Gerard,0,,,,,,MASQUEFA TTC,C,6500,SANCHEZ Didac,3,,,,
22,03/05/25,,,singles,,,,,,,CTT ATC MOLINS DE REI,X,6167,ESTRADA Jordi,0,,,,,,MASQUEFA TTC,A,6204,FLORES Marc,3,,,,
22,03/05/25,,,singles,,,,,,,CTT ATC MOLINS DE REI,Y,790,CUENCA Oscar,2,,,,,,MASQUEFA TTC,C,6500,SANCHEZ Didac,3,,,,
22,03/05/25,,,singles,,,,,,,CTT ATC MOLINS DE REI,Z,19228,FORTUNY Gerard,0,,,,,,MASQUEFA TTC,B,10114,MAYEUX Frederic,3,,,,
22,03/05/25,,,singles,,,,,,,CTT SENTMENAT,A,6231,MATIAS Jordi,1,,,,,,CC SANTS,Y,15977,LAURI Vili,3,,,,
22,03/05/25,,,singles,,,,,,,CTT SENTMENAT,B,12154,NOVA Xavier,0,,,,,,CC SANTS,X,618,PANAREDA Jordi,3,,,,
22,03/05/25,,,singles,,,,,,,CTT SENTMENAT,C,884,GARCIA Richard,0,,,,,,CC SANTS,Z,619,WEN Yang,3,,,,
22,03/05/25,,,singles,,,,,,,CTT SENTMENAT,A,6231,MATIAS Jordi,0,,,,,,CC SANTS,X,618,PANAREDA Jordi,3,,,,
22,03/05/25,,,singles,,,,,,,CTT SENTMENAT,C,884,GARCIA Richard,1,,,,,,CC SANTS,Y,15977,LAURI Vili,3,,,,
22,03/05/25,,,singles,,,,,,,CTT SENTMENAT,B,12154,NOVA Xavier,0,,,,,,CC SANTS,Z,619,WEN Yang,3,,,,
