jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
5,27/10/24,,,singles,,,,,,,UE SANT CUGAT ''B'',Y,2106,GONZALEZ Pedro,1,,,,,,FALCONS DE SABADELL A.E.,A,19454,FRUIT Gaël,3,,,,
5,27/10/24,,,singles,,,,,,,UE SANT CUGAT ''B'',X,2045,RINCON Jose Luis,1,,,,,,FALCONS DE SABADELL A.E.,B,17507,SOLER Albert,3,,,,
5,27/10/24,,,singles,,,,,,,UE SANT CUGAT ''B'',Z,13434,CASABONA Ramon,3,,,,,,FALCONS DE SABADELL A.E.,C,16664,SOLER Marcel,0,,,,
5,27/10/24,,,singles,,,,,,,UE SANT CUGAT ''B'',X,2045,RINCON Jose Luis,3,,,,,,FALCONS DE SABADELL A.E.,A,19454,FRUIT Gaël,0,,,,
5,27/10/24,,,singles,,,,,,,UE SANT CUGAT ''B'',Y,2106,GONZALEZ Pedro,3,,,,,,FALCONS DE SABADELL A.E.,C,16664,SOLER Marcel,0,,,,
5,27/10/24,,,singles,,,,,,,UE SANT CUGAT ''B'',Z,13434,CASABONA Ramon,3,,,,,,FALCONS DE SABADELL A.E.,B,17507,SOLER Albert,2,,,,
5,27/10/24,,,singles,,,,,,,LLUÏSOS DE GRÀCIA ''A'',Y,6165,SALCEDO Raul,3,,,,,,CTT OLESA,A,13215,BOLTA Pep,1,,,,
5,27/10/24,,,singles,,,,,,,LLUÏSOS DE GRÀCIA ''A'',X,15661,MASIP Aria,1,,,,,,CTT OLESA,B,16963,JOU Ramon,3,,,,
5,27/10/24,,,singles,,,,,,,LLUÏSOS DE GRÀCIA ''A'',Z,16432,MANDE Jose Vicente,0,,,,,,CTT OLESA,C,7342,MAROTO Eduardo,3,,,,
5,27/10/24,,,singles,,,,,,,LLUÏSOS DE GRÀCIA ''A'',X,15661,MASIP Aria,3,,,,,,CTT OLESA,A,13215,BOLTA Pep,0,,,,
5,27/10/24,,,singles,,,,,,,LLUÏSOS DE GRÀCIA ''A'',Y,6165,SALCEDO Raul,0,,,,,,CTT OLESA,C,7342,MAROTO Eduardo,3,,,,
5,27/10/24,,,singles,,,,,,,LLUÏSOS DE GRÀCIA ''A'',Z,16432,MANDE Jose Vicente,1,,,,,,CTT OLESA,B,16963,JOU Ramon,3,,,,
5,26/10/24,,,singles,,,,,,,CTT GRANOLLERS,Y,17704,PUIG Sergi,0,,,,,,CTT CASTELLGALÍ ''A'',A,10023,LUS Constantin,3,,,,
5,26/10/24,,,singles,,,,,,,CTT GRANOLLERS,X,17007,SÁNCHEZ Hugo,0,,,,,,CTT CASTELLGALÍ ''A'',B,11074,GARRIDO Josep,3,,,,
5,26/10/24,,,singles,,,,,,,CTT GRANOLLERS,Z,17702,ILLA Miquel,0,,,,,,CTT CASTELLGALÍ ''A'',C,11076,SERRA Carles,3,,,,
5,26/10/24,,,singles,,,,,,,CTT GRANOLLERS,X,17007,SÁNCHEZ Hugo,1,,,,,,CTT CASTELLGALÍ ''A'',A,10023,LUS Constantin,3,,,,
5,26/10/24,,,singles,,,,,,,CTT GRANOLLERS,Y,17704,PUIG Sergi,1,,,,,,CTT CASTELLGALÍ ''A'',C,11076,SERRA Carles,3,,,,
5,26/10/24,,,singles,,,,,,,CTT GRANOLLERS,Z,17702,ILLA Miquel,0,,,,,,CTT CASTELLGALÍ ''A'',B,11074,GARRIDO Josep,3,,,,
5,27/10/24,,,singles,,,,,,,CTT CASTELLDEFELS,A,16155,BRUN Gustav,3,,,,,,TT L'HOSPITALET,Y,14026,MORTE Arnau,1,,,,
