jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
3,16/10/24,,,singles,,,,,,,TT L'HOSPITALET,Y,8845,GUARCH Roger,1,,,,,,TT PARETS,A,14578,GARCIA Santiago,3,,,,
3,16/10/24,,,singles,,,,,,,TT L'HOSPITALET,X,651,CARBONELL Daniel,3,,,,,,TT PARETS,B,10320,FERNANDEZ Francisco,1,,,,
3,16/10/24,,,singles,,,,,,,TT L'HOSPITALET,Z,17502,GIMENEZ Xavier,0,,,,,,TT PARETS,C,7388,FERNANDEZ Carlos,3,,,,
3,16/10/24,,,singles,,,,,,,TT L'HOSPITALET,X,651,CARBONELL Daniel,3,,,,,,TT PARETS,A,14578,GARCIA Santiago,1,,,,
3,16/10/24,,,singles,,,,,,,TT L'HOSPITALET,Y,8845,GUARCH Roger,3,,,,,,TT PARETS,C,7388,FERNANDEZ Carlos,0,,,,
3,16/10/24,,,singles,,,,,,,TT L'HOSPITALET,Z,17502,GIMENEZ Xavier,0,,,,,,TT PARETS,B,10320,FERNANDEZ Francisco,3,,,,
3,15/10/24,,,singles,,,,,,,CTT ATENEU 1882,X,995,MARTÍNEZ Iván,3,,,,,,"EL CIERVO ""B''",B,8321,BOADA Isidro,0,,,,
3,15/10/24,,,singles,,,,,,,CTT ATENEU 1882,Z,546,SAIZ David,3,,,,,,"EL CIERVO ""B''",C,11784,MORAN Francisco Jose,1,,,,
3,15/10/24,,,singles,,,,,,,CTT ATENEU 1882,Y,1723,DIAZ Juan,3,,,,,,"EL CIERVO ""B''",C,11784,MORAN Francisco Jose,0,,,,
3,15/10/24,,,singles,,,,,,,CTT ATENEU 1882,Z,546,SAIZ David,3,,,,,,"EL CIERVO ""B''",B,8321,BOADA Isidro,0,,,,
3,15/10/24,,,singles,,,,,,,CN SABADELL,Y,7539,WEISZ Ignasi,0,,,,,,EL CERCLE TT GRÀCIA,A,369,MORATA Genis,3,,,,
3,15/10/24,,,singles,,,,,,,CN SABADELL,X,511,WEISZ Pere,3,,,,,,EL CERCLE TT GRÀCIA,B,361,CASANOVA Santiago,0,,,,
3,15/10/24,,,singles,,,,,,,CN SABADELL,Z,548,WEISZ Joan,3,,,,,,EL CERCLE TT GRÀCIA,C,329,CASABONA Oscar,0,,,,
3,15/10/24,,,singles,,,,,,,CN SABADELL,X,511,WEISZ Pere,3,,,,,,EL CERCLE TT GRÀCIA,A,369,MORATA Genis,1,,,,
3,15/10/24,,,singles,,,,,,,CN SABADELL,Y,7539,WEISZ Ignasi,3,,,,,,EL CERCLE TT GRÀCIA,C,329,CASABONA Oscar,1,,,,
3,15/10/24,,,singles,,,,,,,CN SABADELL,Z,548,WEISZ Joan,3,,,,,,EL CERCLE TT GRÀCIA,B,361,CASANOVA Santiago,2,,,,
3,17/10/24,,,singles,,,,,,,UE SANT CUGAT,A,972,CASTILLO Francesc,3,,,,,,GIRBAU VIC TT,Y,492,RIERA Joan,0,,,,
3,17/10/24,,,singles,,,,,,,UE SANT CUGAT,B,4036,CHAPALAIN Laurent,1,,,,,,GIRBAU VIC TT,X,536,PLADEVALL Jordi,3,,,,
3,17/10/24,,,singles,,,,,,,UE SANT CUGAT,C,14195,PETRAGUE Alain,1,,,,,,GIRBAU VIC TT,Z,857,TOR Jordi,3,,,,
3,17/10/24,,,singles,,,,,,,UE SANT CUGAT,A,972,CASTILLO Francesc,0,,,,,,GIRBAU VIC TT,X,536,PLADEVALL Jordi,3,,,,
3,17/10/24,,,singles,,,,,,,UE SANT CUGAT,C,14195,PETRAGUE Alain,0,,,,,,GIRBAU VIC TT,Y,492,RIERA Joan,3,,,,
3,17/10/24,,,singles,,,,,,,UE SANT CUGAT,B,4036,CHAPALAIN Laurent,0,,,,,,GIRBAU VIC TT,Z,857,TOR Jordi,3,,,,
