jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
8,19/11/24,,,singles,,,,,,,TT PARETS,B,14578,GARCIA Santiago,3,,,,,,"EL CIERVO ""B''",X,11784,MORAN Francisco Jose,1,,,,
8,19/11/24,,,singles,,,,,,,TT PARETS,C,755,MOLINA Miguel,3,,,,,,"EL CIERVO ""B''",Z,2303,ALMENDROS Joan Antoni,1,,,,
8,19/11/24,,,singles,,,,,,,TT PARETS,A,846,MARTÍN Agustí,0,,,,,,"EL CIERVO ""B''",X,11784,MORAN Francisco Jose,3,,,,
8,19/11/24,,,singles,,,,,,,TT PARETS,B,14578,GARCIA Santiago,3,,,,,,"EL CIERVO ""B''",Z,2303,ALMENDROS Joan Antoni,2,,,,
8,19/11/24,,,singles,,,,,,,EL CERCLE TT GRÀCIA,Y,329,CASABONA Oscar,0,,,,,,TT L'HOSPITALET,A,8845,GUARCH Roger,3,,,,
8,19/11/24,,,singles,,,,,,,EL CERCLE TT GRÀCIA,X,361,CASANOVA Santiago,3,,,,,,TT L'HOSPITALET,B,7212,JAMETT Witerman Boris,1,,,,
8,19/11/24,,,singles,,,,,,,EL CERCLE TT GRÀCIA,Z,5395,PLANAS Josep,1,,,,,,TT L'HOSPITALET,C,651,CARBONELL Daniel,3,,,,
8,19/11/24,,,singles,,,,,,,EL CERCLE TT GRÀCIA,X,361,CASANOVA Santiago,1,,,,,,TT L'HOSPITALET,A,8845,GUARCH Roger,3,,,,
8,19/11/24,,,singles,,,,,,,EL CERCLE TT GRÀCIA,Y,329,CASABONA Oscar,2,,,,,,TT L'HOSPITALET,C,651,CARBONELL Daniel,3,,,,
8,19/11/24,,,singles,,,,,,,EL CERCLE TT GRÀCIA,Z,5395,PLANAS Josep,1,,,,,,TT L'HOSPITALET,B,7212,JAMETT Witerman Boris,3,,,,
8,19/11/24,,,singles,,,,,,,GIRBAU VIC TT,A,492,RIERA Joan,1,,,,,,CTT ATENEU 1882,Y,546,SAIZ David,3,,,,
8,19/11/24,,,singles,,,,,,,GIRBAU VIC TT,B,4669,PEIX Lluis,0,,,,,,CTT ATENEU 1882,X,1723,DIAZ Juan,3,,,,
8,19/11/24,,,singles,,,,,,,GIRBAU VIC TT,C,2080,AUSIO Pere,3,,,,,,CTT ATENEU 1882,Z,14579,ALOY Raimond,0,,,,
8,19/11/24,,,singles,,,,,,,GIRBAU VIC TT,A,492,RIERA Joan,1,,,,,,CTT ATENEU 1882,X,1723,DIAZ Juan,3,,,,
8,19/11/24,,,singles,,,,,,,GIRBAU VIC TT,C,2080,AUSIO Pere,3,,,,,,CTT ATENEU 1882,Y,546,SAIZ David,1,,,,
8,19/11/24,,,singles,,,,,,,GIRBAU VIC TT,B,4669,PEIX Lluis,3,,,,,,CTT ATENEU 1882,Z,14579,ALOY Raimond,1,,,,
8,21/11/24,,,singles,,,,,,,UE SANT CUGAT,Y,14195,PETRAGUE Alain,3,,,,,,CN SABADELL,A,548,WEISZ Joan,2,,,,
8,21/11/24,,,singles,,,,,,,UE SANT CUGAT,X,972,CASTILLO Francesc,3,,,,,,CN SABADELL,B,4498,GARCIA Xavier,2,,,,
8,21/11/24,,,singles,,,,,,,UE SANT CUGAT,Z,4036,CHAPALAIN Laurent,0,,,,,,CN SABADELL,C,7539,WEISZ Ignasi,3,,,,
8,21/11/24,,,singles,,,,,,,UE SANT CUGAT,X,972,CASTILLO Francesc,1,,,,,,CN SABADELL,A,548,WEISZ Joan,3,,,,
8,21/11/24,,,singles,,,,,,,UE SANT CUGAT,Y,14195,PETRAGUE Alain,3,,,,,,CN SABADELL,C,7539,WEISZ Ignasi,1,,,,
8,21/11/24,,,singles,,,,,,,UE SANT CUGAT,Z,4036,CHAPALAIN Laurent,3,,,,,,CN SABADELL,B,4498,GARCIA Xavier,0,,,,
