jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
12,12/02/22,,,singles,,,,,,,CTT LA UNIÓ,Y,1161,CORTES Jonathan,0,,,,,,ALIANÇA LLIÇÀ,A,7149,HUGUET Sergi,3,,,,
12,12/02/22,,,singles,,,,,,,CTT LA UNIÓ,X,7388,FERNANDEZ Carlos,1,,,,,,ALIANÇA LLIÇÀ,B,10740,GARRELL Amador,3,,,,
12,12/02/22,,,singles,,,,,,,CTT LA UNIÓ,Z,14578,GARCIA Santiago,3,,,,,,ALIANÇA LLIÇÀ,C,6949,TARABAL Jaume,1,,,,
12,12/02/22,,,singles,,,,,,,CTT LA UNIÓ,X,7388,FERNANDEZ Carlos,0,,,,,,ALIANÇA LLIÇÀ,A,7149,HUGUET Sergi,3,,,,
12,12/02/22,,,singles,,,,,,,CTT LA UNIÓ,Y,1161,CORTES Jonathan,0,,,,,,ALIANÇA LLIÇÀ,C,6949,TARABAL Jaume,3,,,,
12,12/02/22,,,singles,,,,,,,CTT LA UNIÓ,Z,14578,GARCIA Santiago,1,,,,,,ALIANÇA LLIÇÀ,B,10740,GARRELL Amador,3,,,,
12,13/02/22,,,singles,,,,,,,TT PARETS,A,3468,MOMPART Jordi,2,,,,,,CTT DELS HORTS 2000,Y,4595,PORTET Joan,3,,,,
12,13/02/22,,,singles,,,,,,,TT PARETS,B,14204,LOPEZ Alfonso Ramon,3,,,,,,CTT DELS HORTS 2000,X,4016,OLAYA Joaquin,1,,,,
12,13/02/22,,,singles,,,,,,,TT PARETS,C,210,CAPARROS Agustín,1,,,,,,CTT DELS HORTS 2000,Z,196,GUZMÁN Josep Maria,3,,,,
12,13/02/22,,,singles,,,,,,,TT PARETS,A,3468,MOMPART Jordi,1,,,,,,CTT DELS HORTS 2000,X,4016,OLAYA Joaquin,3,,,,
12,13/02/22,,,singles,,,,,,,TT PARETS,C,210,CAPARROS Agustín,2,,,,,,CTT DELS HORTS 2000,Y,4595,PORTET Joan,3,,,,
12,13/02/22,,,singles,,,,,,,TT PARETS,B,14204,LOPEZ Alfonso Ramon,3,,,,,,CTT DELS HORTS 2000,Z,196,GUZMÁN Josep Maria,2,,,,
12,12/02/22,,,singles,,,,,,,EL CERCLE TT GRÀCIA,A,329,CASABONA Oscar,3,,,,,,CC SANTS,Y,895,AYUSO Alejandro,0,,,,
12,12/02/22,,,singles,,,,,,,EL CERCLE TT GRÀCIA,B,11229,NERIN Carles,1,,,,,,CC SANTS,X,618,PANAREDA Jordi,3,,,,
12,12/02/22,,,singles,,,,,,,EL CERCLE TT GRÀCIA,C,7392,SINAGRA Ariel Dario,0,,,,,,CC SANTS,Z,319,PEDRÓ Santiago,3,,,,
12,12/02/22,,,singles,,,,,,,EL CERCLE TT GRÀCIA,A,329,CASABONA Oscar,1,,,,,,CC SANTS,X,618,PANAREDA Jordi,3,,,,
12,12/02/22,,,singles,,,,,,,EL CERCLE TT GRÀCIA,C,7392,SINAGRA Ariel Dario,1,,,,,,CC SANTS,Y,895,AYUSO Alejandro,3,,,,
12,12/02/22,,,singles,,,,,,,EL CERCLE TT GRÀCIA,B,11229,NERIN Carles,0,,,,,,CC SANTS,Z,319,PEDRÓ Santiago,3,,,,
12,13/02/22,,,singles,,,,,,,CTT CARDEDEU EIG,Y,11724,RODRIGUEZ Xavier,1,,,,,,CTT SANT QUINTÍ DE MEDIONA,A,712,LACAMBRA Ramon,3,,,,
12,13/02/22,,,singles,,,,,,,CTT CARDEDEU EIG,X,4733,GUAL Enric,3,,,,,,CTT SANT QUINTÍ DE MEDIONA,B,668,DOLS Daniel,2,,,,
12,13/02/22,,,singles,,,,,,,CTT CARDEDEU EIG,Z,242,AZCON Joaquin,3,,,,,,CTT SANT QUINTÍ DE MEDIONA,C,14896,ESQUIROL Jose Maria,0,,,,
12,13/02/22,,,singles,,,,,,,CTT CARDEDEU EIG,X,4733,GUAL Enric,3,,,,,,CTT SANT QUINTÍ DE MEDIONA,A,712,LACAMBRA Ramon,1,,,,
12,13/02/22,,,singles,,,,,,,CTT CARDEDEU EIG,Y,11724,RODRIGUEZ Xavier,3,,,,,,CTT SANT QUINTÍ DE MEDIONA,C,14896,ESQUIROL Jose Maria,0,,,,
12,13/02/22,,,singles,,,,,,,CTT CARDEDEU EIG,Z,242,AZCON Joaquin,1,,,,,,CTT SANT QUINTÍ DE MEDIONA,B,668,DOLS Daniel,3,,,,
