jornada,match_date,venue,referee,game_type,set1,set2,set3,set4,set5,home_team_id,home_team,home_position,home_player_lic,home_player_name,game_result_home,home_player2_lic,home_player2_name,match_score_home,running_score_home,away_team_id,away_team,away_position,away_player_lic,away_player_name,game_result_away,away_player2_lic,away_player2_name,match_score_away,running_score_away
10,20/12/23,,,singles,,,,,,,EL CENTRE,A,16558,MASSANA Marc,0,,,,,,"CTT CARDEDEU EIG ""B""",Y,5400,PUGET Xavier,3,,,,
10,20/12/23,,,singles,,,,,,,EL CENTRE,B,17709,PEREZ Albert,0,,,,,,"CTT CARDEDEU EIG ""B""",X,16296,LEVA Jesús,3,,,,
10,20/12/23,,,singles,,,,,,,EL CENTRE,C,16559,SALA Marc,0,,,,,,"CTT CARDEDEU EIG ""B""",Z,16463,OLLERO Angel,3,,,,
10,20/12/23,,,singles,,,,,,,EL CENTRE,A,16558,MASSANA Marc,0,,,,,,"CTT CARDEDEU EIG ""B""",X,16296,LEVA Jesús,3,,,,
10,20/12/23,,,singles,,,,,,,EL CENTRE,C,16559,SALA Marc,0,,,,,,"CTT CARDEDEU EIG ""B""",Y,5400,PUGET Xavier,3,,,,
10,20/12/23,,,singles,,,,,,,EL CENTRE,B,17709,PEREZ Albert,0,,,,,,"CTT CARDEDEU EIG ""B""",Z,16463,OLLERO Angel,3,,,,
10,19/12/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Vet C,A,12124,ALASTUEY Hugo Alberto,0,,,,,,AGRUPACIÓ CONGRÉS,Y,16445,ZHAO Yun,3,,,,
10,19/12/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Vet C,B,11340,ROMERO Gabriel,0,,,,,,AGRUPACIÓ CONGRÉS,X,13081,GOMEZ David,3,,,,
10,19/12/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Vet C,C,946,PEIRIS Enrique,3,,,,,,AGRUPACIÓ CONGRÉS,Z,6191,JUNI Carlos,0,,,,
10,19/12/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Vet C,A,12124,ALASTUEY Hugo Alberto,0,,,,,,AGRUPACIÓ CONGRÉS,X,13081,GOMEZ David,3,,,,
10,19/12/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Vet C,C,946,PEIRIS Enrique,3,,,,,,AGRUPACIÓ CONGRÉS,Y,16445,ZHAO Yun,0,,,,
10,19/12/23,,,singles,,,,,,,CTT ST QUIRZE DEL VALLÈS - Vet C,B,11340,ROMERO Gabriel,3,,,,,,AGRUPACIÓ CONGRÉS,Z,6191,JUNI Carlos,0,,,,
10,18/12/23,,,singles,,,,,,,"TITUS BADALONA ''B""",Y,7381,CODINA Jordi,3,,,,,,CT BARCINO,A,4795,FRANCO Jose,1,,,,
10,18/12/23,,,singles,,,,,,,"TITUS BADALONA ''B""",X,10061,RULL Jordi,0,,,,,,CT BARCINO,B,11148,MAZORRA Enric,3,,,,
10,18/12/23,,,singles,,,,,,,"TITUS BADALONA ''B""",Z,12910,LAGRAÑA Mariano,3,,,,,,CT BARCINO,C,238,GARRIDO Antoni,0,,,,
10,18/12/23,,,singles,,,,,,,"TITUS BADALONA ''B""",X,10061,RULL Jordi,3,,,,,,CT BARCINO,A,4795,FRANCO Jose,2,,,,
10,18/12/23,,,singles,,,,,,,"TITUS BADALONA ''B""",Y,7381,CODINA Jordi,3,,,,,,CT BARCINO,C,238,GARRIDO Antoni,0,,,,
10,18/12/23,,,singles,,,,,,,"TITUS BADALONA ''B""",Z,12910,LAGRAÑA Mariano,0,,,,,,CT BARCINO,B,11148,MAZORRA Enric,3,,,,
